,from_dataset,from_action_idx,from_action_name,to_dataset,to_action_idx,to_action_name,relation
2504,ucf101,58,PlayingCello,activitynet,105,Playing_bagpipes,similar
2505,ucf101,58,PlayingCello,activitynet,108,Playing_congas,similar
2506,ucf101,58,PlayingCello,activitynet,109,Playing_drums,similar
2507,ucf101,58,PlayingCello,activitynet,111,Playing_flauta,similar
2508,ucf101,58,PlayingCello,activitynet,112,Playing_guitarra,similar
2509,ucf101,58,PlayingCello,activitynet,113,Playing_harmonica,similar
2510,ucf101,58,PlayingCello,activitynet,117,Playing_piano,similar
2511,ucf101,58,PlayingCello,activitynet,122,Playing_saxophone,similar
2512,ucf101,58,PlayingCello,activitynet,125,Playing_violin,similar
2513,ucf101,59,PlayingDaf,activitynet,103,Playing_accordion,similar
2514,ucf101,59,PlayingDaf,activitynet,105,Playing_bagpipes,similar
2515,ucf101,59,PlayingDaf,activitynet,108,Playing_congas,similar
2516,activitynet,109,Playing_drums,ucf101,59,PlayingDaf,is-a
2517,ucf101,59,PlayingDaf,activitynet,111,Playing_flauta,similar
2518,ucf101,59,PlayingDaf,activitynet,112,Playing_guitarra,similar
2519,ucf101,59,PlayingDaf,activitynet,113,Playing_harmonica,similar
2520,ucf101,59,PlayingDaf,activitynet,117,Playing_piano,similar
2521,ucf101,59,PlayingDaf,activitynet,122,Playing_saxophone,similar
2522,ucf101,59,PlayingDaf,activitynet,125,Playing_violin,similar
2523,ucf101,60,PlayingDhol,activitynet,103,Playing_accordion,similar
2524,ucf101,60,PlayingDhol,activitynet,105,Playing_bagpipes,similar
2525,ucf101,60,PlayingDhol,activitynet,108,Playing_congas,similar
2526,activitynet,109,Playing_drums,ucf101,60,PlayingDhol,is-a
2527,ucf101,60,PlayingDhol,activitynet,111,Playing_flauta,similar
2528,ucf101,60,PlayingDhol,activitynet,112,Playing_guitarra,similar
2529,ucf101,60,PlayingDhol,activitynet,113,Playing_harmonica,similar
2530,ucf101,60,PlayingDhol,activitynet,117,Playing_piano,similar
2531,ucf101,60,PlayingDhol,activitynet,122,Playing_saxophone,similar
2532,ucf101,60,PlayingDhol,activitynet,125,Playing_violin,similar
2533,ucf101,61,PlayingFlute,activitynet,103,Playing_accordion,similar
2534,ucf101,61,PlayingFlute,activitynet,105,Playing_bagpipes,similar
2535,ucf101,61,PlayingFlute,activitynet,108,Playing_congas,similar
2536,ucf101,61,PlayingFlute,activitynet,109,Playing_drums,similar
2537,ucf101,61,PlayingFlute,activitynet,111,Playing_flauta,equal
2538,ucf101,61,PlayingFlute,activitynet,112,Playing_guitarra,similar
2539,ucf101,61,PlayingFlute,activitynet,113,Playing_harmonica,similar
2540,ucf101,61,PlayingFlute,activitynet,117,Playing_piano,similar
2541,ucf101,61,PlayingFlute,activitynet,122,Playing_saxophone,similar
2542,ucf101,61,PlayingFlute,activitynet,125,Playing_violin,similar
2543,ucf101,62,PlayingGuitar,activitynet,103,Playing_accordion,similar
2544,ucf101,62,PlayingGuitar,activitynet,105,Playing_bagpipes,similar
2545,ucf101,62,PlayingGuitar,activitynet,108,Playing_congas,similar
2546,ucf101,62,PlayingGuitar,activitynet,109,Playing_drums,similar
2547,ucf101,62,PlayingGuitar,activitynet,111,Playing_flauta,similar
2548,ucf101,62,PlayingGuitar,activitynet,112,Playing_guitarra,equal
2549,ucf101,62,PlayingGuitar,activitynet,113,Playing_harmonica,similar
2550,ucf101,62,PlayingGuitar,activitynet,117,Playing_piano,similar
2551,ucf101,62,PlayingGuitar,activitynet,122,Playing_saxophone,similar
2552,ucf101,62,PlayingGuitar,activitynet,125,Playing_violin,similar
2553,ucf101,63,PlayingPiano,activitynet,103,Playing_accordion,similar
2554,ucf101,63,PlayingPiano,activitynet,105,Playing_bagpipes,similar
2555,ucf101,63,PlayingPiano,activitynet,108,Playing_congas,similar
2556,ucf101,63,PlayingPiano,activitynet,109,Playing_drums,similar
2557,ucf101,63,PlayingPiano,activitynet,111,Playing_flauta,similar
2558,ucf101,63,PlayingPiano,activitynet,112,Playing_guitarra,similar
2559,ucf101,63,PlayingPiano,activitynet,113,Playing_harmonica,similar
2560,ucf101,63,PlayingPiano,activitynet,117,Playing_piano,equal
2561,ucf101,63,PlayingPiano,activitynet,122,Playing_saxophone,similar
2562,ucf101,63,PlayingPiano,activitynet,125,Playing_violin,similar
2563,ucf101,64,PlayingSitar,activitynet,103,Playing_accordion,similar
2564,ucf101,64,PlayingSitar,activitynet,105,Playing_bagpipes,similar
2565,ucf101,64,PlayingSitar,activitynet,108,Playing_congas,similar
2566,ucf101,64,PlayingSitar,activitynet,109,Playing_drums,similar
2567,ucf101,64,PlayingSitar,activitynet,111,Playing_flauta,similar
2568,ucf101,64,PlayingSitar,activitynet,112,Playing_guitarra,similar
2569,ucf101,64,PlayingSitar,activitynet,113,Playing_harmonica,similar
2570,ucf101,64,PlayingSitar,activitynet,117,Playing_piano,similar
2571,ucf101,64,PlayingSitar,activitynet,122,Playing_saxophone,similar
2572,ucf101,64,PlayingSitar,activitynet,125,Playing_violin,similar
2573,ucf101,65,PlayingTabla,activitynet,103,Playing_accordion,similar
2574,ucf101,65,PlayingTabla,activitynet,105,Playing_bagpipes,similar
2575,ucf101,65,PlayingTabla,activitynet,108,Playing_congas,similar
2576,activitynet,109,Playing_drums,ucf101,65,PlayingTabla,is-a
2577,ucf101,65,PlayingTabla,activitynet,111,Playing_flauta,similar
2578,ucf101,65,PlayingTabla,activitynet,112,Playing_guitarra,similar
2579,ucf101,65,PlayingTabla,activitynet,113,Playing_harmonica,similar
2580,ucf101,65,PlayingTabla,activitynet,117,Playing_piano,similar
2581,ucf101,65,PlayingTabla,activitynet,122,Playing_saxophone,similar
2582,ucf101,65,PlayingTabla,activitynet,125,Playing_violin,similar
2583,ucf101,66,PlayingViolin,activitynet,103,Playing_accordion,similar
2584,ucf101,66,PlayingViolin,activitynet,105,Playing_bagpipes,similar
2585,ucf101,66,PlayingViolin,activitynet,108,Playing_congas,similar
2586,ucf101,66,PlayingViolin,activitynet,109,Playing_drums,similar
2587,ucf101,66,PlayingViolin,activitynet,111,Playing_flauta,similar
2588,ucf101,66,PlayingViolin,activitynet,112,Playing_guitarra,similar
2589,ucf101,66,PlayingViolin,activitynet,113,Playing_harmonica,similar
2590,ucf101,66,PlayingViolin,activitynet,117,Playing_piano,similar
2591,ucf101,66,PlayingViolin,activitynet,122,Playing_saxophone,similar
2592,ucf101,66,PlayingViolin,activitynet,125,Playing_violin,equal
2593,activitynet,70,High_jump,ucf101,67,PoleVault,is-a
2594,ucf101,67,PoleVault,activitynet,127,Pole_vault,equal
2595,ucf101,68,PommelHorse,activitynet,184,Using_the_pommel_horse,equal
2596,ucf101,72,Rafting,activitynet,136,Rafting,equal
2597,ucf101,72,Rafting,activitynet,141,River_tubing,similar
2598,activitynet,143,Rock_climbing,ucf101,73,RockClimbingIndoor,is-a
2599,ucf101,74,RopeClimbing,activitynet,143,Rock_climbing,similar
2600,ucf101,75,Rowing,activitynet,23,Canoeing,is-a
2601,ucf101,75,Rowing,activitynet,185,Using_the_rowing_machine,is-a
2602,activitynet,164,Spinning,ucf101,76,SalsaSpin,is-a
2603,ucf101,78,Shotput,activitynet,65,Hammer_throw,similar
2604,ucf101,79,SkateBoarding,activitynet,87,Longboarding,is-a
2605,ucf101,79,SkateBoarding,activitynet,156,Skateboarding,equal
2606,ucf101,80,Skiing,activitynet,157,Skiing,equal
2607,ucf101,80,Skiing,activitynet,194,Waterskiing,is-a
2608,ucf101,81,Skijet,activitynet,194,Waterskiing,similar
2609,ucf101,83,SoccerJuggling,activitynet,9,Beach_soccer,similar
2610,ucf101,83,SoccerJuggling,activitynet,58,Futsal,similar
2611,ucf101,84,SoccerPenalty,activitynet,9,Beach_soccer,similar
2612,ucf101,84,SoccerPenalty,activitynet,58,Futsal,similar
2613,ucf101,86,SumoWrestling,activitynet,168,Sumo,equal
2614,ucf101,87,Surfing,activitynet,169,Surfing,equal
2615,ucf101,87,Surfing,activitynet,197,Windsurfing,is-a
2616,ucf101,88,Swing,activitynet,171,Swinging_at_the_playground,is-a
2617,activitynet,100,Ping-pong,ucf101,89,TableTennisShot,is-a
2618,ucf101,90,TaiChi,activitynet,173,Tai_chi,equal
2619,ucf101,91,TennisSwing,activitynet,120,Playing_racquetball,similar
2620,ucf101,91,TennisSwing,activitynet,123,Playing_squash,similar
2621,ucf101,92,ThrowDiscus,activitynet,41,Discus_throw,equal
2622,ucf101,95,UnevenBars,activitynet,186,Using_uneven_bars,equal
2623,ucf101,96,VolleyballSpiking,activitynet,106,Playing_beach_volleyball,similar
2624,activitynet,188,Volleyball,ucf101,96,VolleyballSpiking,is-a
2625,ucf101,97,WalkingWithDog,activitynet,190,Walking_the_dog,equal
2626,ucf101,2,Archery,hmdb51,35,shoot_bow,similar
2627,hmdb51,49,walk,ucf101,4,BalanceBeam,is-a
2628,hmdb51,49,walk,ucf101,5,BandMarching,is-a
2629,hmdb51,47,throw,ucf101,6,BaseballPitch,is-a
2630,ucf101,7,Basketball,hmdb51,9,dribble,is-a
2631,ucf101,7,Basketball,hmdb51,34,shoot_ball,is-a
2632,hmdb51,34,shoot_ball,ucf101,8,BasketballDunk,is-a
2633,hmdb51,47,throw,ucf101,8,BasketballDunk,is-a
2634,ucf101,10,Biking,hmdb51,30,ride_bike,equal
2635,ucf101,12,BlowDryHair,hmdb51,0,brush_hair,similar
2636,ucf101,15,Bowling,hmdb51,47,throw,similar
2637,hmdb51,27,punch,ucf101,16,BoxingPunchingBag,is-a
2638,hmdb51,27,punch,ucf101,17,BoxingSpeedBag,is-a
2639,ucf101,19,BrushingTeeth,hmdb51,0,brush_hair,similar
2640,hmdb51,7,dive,ucf101,21,CliffDiving,is-a
2641,hmdb51,47,throw,ucf101,22,CricketBowling,is-a
2642,hmdb51,17,hit,ucf101,23,CricketShot,is-a
2643,hmdb51,34,shoot_ball,ucf101,23,CricketShot,is-a
2644,ucf101,25,Diving,hmdb51,7,dive,equal
2645,hmdb51,17,hit,ucf101,26,Drumming,is-a
2646,ucf101,27,Fencing,hmdb51,13,fencing,equal
2647,hmdb51,44,sword,ucf101,27,Fencing,is-a
2648,hmdb51,45,sword_exercise,ucf101,27,Fencing,is-a
2649,hmdb51,17,hit,ucf101,28,FieldHockeyPenalty,is-a
2650,hmdb51,2,catch,ucf101,30,FrisbeeCatch,is-a
2651,hmdb51,15,golf,ucf101,32,GolfSwing,is-a
2652,hmdb51,47,throw,ucf101,34,HammerThrow,is-a
2653,hmdb51,29,pushup,ucf101,36,HandstandPushups,is-a
2654,hmdb51,49,walk,ucf101,37,HandstandWalking,is-a
2655,hmdb51,19,jump,ucf101,39,HighJump,is-a
2656,hmdb51,31,ride_horse,ucf101,40,HorseRace,is-a
2657,ucf101,41,HorseRiding,hmdb51,31,ride_horse,equal
2658,hmdb51,47,throw,ucf101,44,JavelinThrow,is-a
2659,hmdb51,19,jump,ucf101,47,JumpingJack,is-a
2660,hmdb51,19,jump,ucf101,46,JumpRope,is-a
2661,hmdb51,19,jump,ucf101,50,LongJump,is-a
2662,hmdb51,17,hit,ucf101,59,PlayingDaf,is-a
2663,hmdb51,17,hit,ucf101,60,PlayingDhol,is-a
2664,hmdb51,17,hit,ucf101,65,PlayingTabla,is-a
2665,hmdb51,19,jump,ucf101,67,PoleVault,is-a
2666,ucf101,69,PullUps,hmdb51,26,pullup,equal
2667,ucf101,70,Punch,hmdb51,27,punch,equal
2668,ucf101,71,PushUps,hmdb51,29,pushup,equal
2669,hmdb51,5,climb,ucf101,73,RockClimbingIndoor,is-a
2670,hmdb51,5,climb,ucf101,74,RopeClimbing,is-a
2671,hmdb51,47,throw,ucf101,78,Shotput,is-a
2672,hmdb51,7,dive,ucf101,82,SkyDiving,is-a
2673,ucf101,83,SoccerJuggling,hmdb51,9,dribble,similar
2674,hmdb51,20,kick,ucf101,84,SoccerPenalty,is-a
2675,hmdb51,21,kick_ball,ucf101,84,SoccerPenalty,is-a
2676,ucf101,88,Swing,hmdb51,43,swing_baseball,is-a
2677,hmdb51,17,hit,ucf101,89,TableTennisShot,is-a
2678,hmdb51,34,shoot_ball,ucf101,89,TableTennisShot,is-a
2679,ucf101,91,TennisSwing,hmdb51,43,swing_baseball,similar
2680,hmdb51,47,throw,ucf101,92,ThrowDiscus,is-a
2681,hmdb51,19,jump,ucf101,93,TrampolineJumping,is-a
2682,hmdb51,17,hit,ucf101,96,VolleyballSpiking,is-a
2683,hmdb51,49,walk,ucf101,97,WalkingWithDog,is-a
2684,hmdb51,29,pushup,ucf101,98,WallPushups,is-a
2685,stair_actions,0,drinking,charades,106,Drinking from a cup/glass/bottle,is-a
2686,stair_actions,1,eating_meal,charades,65,Eating a sandwich,is-a
2687,charades,156,Someone is eating something,stair_actions,1,eating_meal,is-a
2688,charades,156,Someone is eating something,stair_actions,2,eating_snack,is-a
2689,stair_actions,3,washing_dish,charades,111,Washing a cup/glass/bottle,similar
2690,stair_actions,3,washing_dish,charades,121,Wash a dish/dishes,equal
2691,stair_actions,4,throwing_trash,charades,45,Throwing a box somewhere,similar
2692,stair_actions,4,throwing_trash,charades,126,Throwing something on the floor,similar
2693,stair_actions,5,washing_hands,charades,139,Washing their hands,equal
2694,charades,8,Opening a door,stair_actions,6,opening_refrigerator_door,is-a
2695,stair_actions,6,opening_refrigerator_door,charades,113,Opening a closet/cabinet,similar
2696,stair_actions,6,opening_refrigerator_door,charades,142,Closing a refrigerator,similar
2697,stair_actions,6,opening_refrigerator_door,charades,143,Opening a refrigerator,equal
2698,stair_actions,7,pouring_tea_or_coffee,charades,108,Pouring something into a cup/glass/bottle,similar
2699,charades,147,Someone is cooking something,stair_actions,8,cutting_food,is-a
2700,stair_actions,9,cooking,charades,66,Making a sandwich,is-a
2701,stair_actions,9,cooking,charades,147,Someone is cooking something,equal
2702,stair_actions,10,setting_hair,charades,144,Fixing their hair,equal
2703,charades,144,Fixing their hair,stair_actions,11,drying_hair_with_blower,is-a
2704,stair_actions,16,washing_face,charades,38,Washing something with a towel,similar
2705,stair_actions,21,using_computer,charades,46,Closing a laptop,similar
2706,stair_actions,21,using_computer,charades,47,Holding a laptop,is-a
2707,stair_actions,21,using_computer,charades,48,Opening a laptop,similar
2708,stair_actions,21,using_computer,charades,51,Watching a laptop or something on a laptop,is-a
2709,stair_actions,21,using_computer,charades,52,Working/Playing on a laptop,is-a
2710,stair_actions,23,playing_computer_game,charades,132,Watching television,similar
2711,stair_actions,24,taking_photo,charades,87,Taking a picture of something,equal
2712,stair_actions,25,using_smartphone,charades,16,Playing with a phone/camera,is-a
2713,stair_actions,25,using_smartphone,charades,19,Talking on a phone/camera,is-a
2714,stair_actions,26,using_tablet,charades,51,Watching a laptop or something on a laptop,similar
2715,stair_actions,26,using_tablet,charades,52,Working/Playing on a laptop,similar
2716,stair_actions,28,watching_TV,charades,51,Watching a laptop or something on a laptop,similar
2717,stair_actions,28,watching_TV,charades,131,Laughing at television,is-a
2718,stair_actions,28,watching_TV,charades,132,Watching television,equal
2719,stair_actions,29,telephoning,charades,19,Talking on a phone/camera,is-a
2720,stair_actions,34,standing_on_chair_or_table_or_stepladder,charades,60,Standing on a chair,equal
2721,stair_actions,35,throwing,charades,3,Throwing clothes somewhere,is-a
2722,stair_actions,35,throwing,charades,24,Throwing a bag somewhere,is-a
2723,stair_actions,35,throwing,charades,31,Throwing a book somewhere,is-a
2724,stair_actions,35,throwing,charades,36,Throwing a towel/s somewhere,is-a
2725,stair_actions,35,throwing,charades,45,Throwing a box somewhere,is-a
2726,stair_actions,35,throwing,charades,58,Throwing shoes somewhere,is-a
2727,stair_actions,35,throwing,charades,64,Throwing food somewhere,is-a
2728,stair_actions,35,throwing,charades,74,Throwing a blanket somewhere,is-a
2729,stair_actions,35,throwing,charades,80,Throwing a pillow somewhere,is-a
2730,stair_actions,35,throwing,charades,101,Throwing a broom somewhere,is-a
2731,stair_actions,35,throwing,charades,126,Throwing something on the floor,is-a
2732,stair_actions,36,opening_or_closing_container,charades,39,Closing a box,similar
2733,stair_actions,36,opening_or_closing_container,charades,41,Opening a box,similar
2734,stair_actions,41,wearing_shoes,charades,55,Putting on shoe/shoes,similar
2735,charades,0,Holding some clothes,stair_actions,43,hanging_out_or_taking_in_laundry,is-a
2736,charades,0,Holding some clothes,stair_actions,44,folding_laundry,is-a
2737,stair_actions,44,folding_laundry,charades,4,Tidying some clothes,similar
2738,charades,0,Holding some clothes,stair_actions,46,putting_off_cloth,is-a
2739,stair_actions,46,putting_off_cloth,charades,57,Taking off some shoes,similar
2740,stair_actions,46,putting_off_cloth,charades,155,Someone is undressing,equal
2741,charades,0,Holding some clothes,stair_actions,47,putting_on_cloth,is-a
2742,stair_actions,47,putting_on_cloth,charades,55,Putting on shoe/shoes,similar
2743,stair_actions,47,putting_on_cloth,charades,148,Someone is dressing,equal
2744,stair_actions,48,housecleaning,charades,98,Holding a broom,similar
2745,stair_actions,48,housecleaning,charades,99,Putting a broom somewhere,similar
2746,stair_actions,48,housecleaning,charades,100,Taking a broom from somewhere,similar
2747,stair_actions,48,housecleaning,charades,102,Tidying up with a broom,is-a
2748,stair_actions,48,housecleaning,charades,127,Tidying something on the floor,is-a
2749,stair_actions,48,housecleaning,charades,137,Holding a vacuum,is-a
2750,stair_actions,48,housecleaning,charades,138,Taking a vacuum from somewhere,is-a
2751,stair_actions,49,wiping_window,charades,91,Washing a window,similar
2752,stair_actions,50,drawing_picture,charades,145,Working on paper/notebook,similar
2753,stair_actions,52,reading_newspaper,charades,32,Watching/Reading/Looking at a book,similar
2754,stair_actions,53,studying,charades,32,Watching/Reading/Looking at a book,is-a
2755,stair_actions,53,studying,charades,52,Working/Playing on a laptop,is-a
2756,stair_actions,53,studying,charades,145,Working on paper/notebook,is-a
2757,stair_actions,54,reading_book,charades,29,Smiling at a book,is-a
2758,stair_actions,54,reading_book,charades,32,Watching/Reading/Looking at a book,equal
2759,stair_actions,55,writing,charades,145,Working on paper/notebook,is-a
2760,charades,106,Drinking from a cup/glass/bottle,stair_actions,57,bottle-feeding_baby,is-a
2761,charades,107,Holding a cup/glass/bottle of something,stair_actions,57,bottle-feeding_baby,is-a
2762,stair_actions,59,holding_someone,charades,76,Holding a pillow,similar
2763,charades,61,Holding some food,stair_actions,60,feeding_baby,is-a
2764,stair_actions,66,speaking,charades,19,Talking on a phone/camera,is-a
2765,stair_actions,80,walking_with_stick,charades,97,Walking through a doorway,similar
2766,stair_actions,81,walking,charades,97,Walking through a doorway,is-a
2767,stair_actions,81,walking,charades,150,Someone is running somewhere,similar
2768,stair_actions,86,exercising,charades,150,Someone is running somewhere,is-a
2769,charades,150,Someone is running somewhere,stair_actions,88,running_around,is-a
2770,stair_actions,90,sitting_down,charades,10,Sitting on a table,is-a
2771,stair_actions,90,sitting_down,charades,11,Sitting at a table,is-a
2772,stair_actions,90,sitting_down,charades,59,Sitting in a chair,is-a
2773,stair_actions,90,sitting_down,charades,123,Sitting on sofa/couch,is-a
